account_status,account_id,account_name,campaign_id,campaign_name,campaign_budget_remaining,campaign_daily_budget,campaign_end_date,campaign_lifetime_budget,campaign_start_date,campaign_buying_type,campaign_configured_status,campaign_objective,campaign_spend_cap,campaign_status,currency,data_source_name,date,platform_position,publisher_platform,spend_cap,cost,cost_eur,cost_gbp,cost_usd,reach,store_visits_point_estimate
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847838870600009,CLARO_CLAT_CLARO POSTPAGO BETA CATALOGO PORTA A0003_CONV_CON_FBIGME_23JUN21_30JUN21_1599_15994300743599001 apple Dinamico_pacing TVIRTUAL,130.03,293.0,2022-06-30,,2021-06-23,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,right_hand_column,facebook,0.0,8.97,8.3695,7.1537,8.97,11616,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847838870600009,CLARO_CLAT_CLARO POSTPAGO BETA CATALOGO PORTA A0003_CONV_CON_FBIGME_23JUN21_30JUN21_1599_15994300743599001 apple Dinamico_pacing TVIRTUAL,130.03,293.0,2022-06-30,,2021-06-23,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,search,facebook,0.0,4.29,4.0028,3.4213,4.29,2544,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847838870600009,CLARO_CLAT_CLARO POSTPAGO BETA CATALOGO PORTA A0003_CONV_CON_FBIGME_23JUN21_30JUN21_1599_15994300743599001 apple Dinamico_pacing TVIRTUAL,130.03,293.0,2022-06-30,,2021-06-23,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,video_feeds,facebook,0.0,4.81,4.488,3.836,4.81,3152,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847932850010009,CLARO_CLAT_CLARO_POSTPAGO_BETA_CATALOGO_PORTA_A0001_CONS_TRF_FBIGME_17JUN21_31MAR22_1562_15624300943599001_CP Dinamico_pacing TVIRTUAL,248.78,640.0,2022-06-30,,2021-07-06,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,an_classic,audience_network,0.0,5.49,5.1225,4.3783,5.49,1728,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847932850010009,CLARO_CLAT_CLARO_POSTPAGO_BETA_CATALOGO_PORTA_A0001_CONS_TRF_FBIGME_17JUN21_31MAR22_1562_15624300943599001_CP Dinamico_pacing TVIRTUAL,248.78,640.0,2022-06-30,,2021-07-06,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,facebook_stories,facebook,0.0,148.63,138.6797,118.534,148.63,40001,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847932850010009,CLARO_CLAT_CLARO_POSTPAGO_BETA_CATALOGO_PORTA_A0001_CONS_TRF_FBIGME_17JUN21_31MAR22_1562_15624300943599001_CP Dinamico_pacing TVIRTUAL,248.78,640.0,2022-06-30,,2021-07-06,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,feed,facebook,0.0,396.15,369.6291,315.9338,396.15,101441,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847932850010009,CLARO_CLAT_CLARO_POSTPAGO_BETA_CATALOGO_PORTA_A0001_CONS_TRF_FBIGME_17JUN21_31MAR22_1562_15624300943599001_CP Dinamico_pacing TVIRTUAL,248.78,640.0,2022-06-30,,2021-07-06,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,instream_video,facebook,0.0,16.48,15.3767,13.143,16.48,22080,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847932850010009,CLARO_CLAT_CLARO_POSTPAGO_BETA_CATALOGO_PORTA_A0001_CONS_TRF_FBIGME_17JUN21_31MAR22_1562_15624300943599001_CP Dinamico_pacing TVIRTUAL,248.78,640.0,2022-06-30,,2021-07-06,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,marketplace,facebook,0.0,1.91,1.7821,1.5232,1.91,960,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847932850010009,CLARO_CLAT_CLARO_POSTPAGO_BETA_CATALOGO_PORTA_A0001_CONS_TRF_FBIGME_17JUN21_31MAR22_1562_15624300943599001_CP Dinamico_pacing TVIRTUAL,248.78,640.0,2022-06-30,,2021-07-06,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,messenger_inbox,messenger,0.0,2.35,2.1927,1.8741,2.35,4224,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847932850010009,CLARO_CLAT_CLARO_POSTPAGO_BETA_CATALOGO_PORTA_A0001_CONS_TRF_FBIGME_17JUN21_31MAR22_1562_15624300943599001_CP Dinamico_pacing TVIRTUAL,248.78,640.0,2022-06-30,,2021-07-06,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,right_hand_column,facebook,0.0,15.96,14.8915,12.7283,15.96,37665,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847932850010009,CLARO_CLAT_CLARO_POSTPAGO_BETA_CATALOGO_PORTA_A0001_CONS_TRF_FBIGME_17JUN21_31MAR22_1562_15624300943599001_CP Dinamico_pacing TVIRTUAL,248.78,640.0,2022-06-30,,2021-07-06,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,search,facebook,0.0,18.45,17.2148,14.7141,18.45,8416,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847932850010009,CLARO_CLAT_CLARO_POSTPAGO_BETA_CATALOGO_PORTA_A0001_CONS_TRF_FBIGME_17JUN21_31MAR22_1562_15624300943599001_CP Dinamico_pacing TVIRTUAL,248.78,640.0,2022-06-30,,2021-07-06,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,video_feeds,facebook,0.0,24.78,23.1211,19.7623,24.78,9248,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847953444020009,CLARO_CLAT_DINAMICO 2-65 MAX GAMA MEDIA_CONV_CON_FBIGME_08JUL21_31MAR22_1814_18144300743599001_pacing TVIRTUAL,397.7,910.0,2022-06-30,,2021-07-08,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,an_classic,audience_network,0.0,13.1799,12.2975,10.5111,13.1799,3328,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847953444020009,CLARO_CLAT_DINAMICO 2-65 MAX GAMA MEDIA_CONV_CON_FBIGME_08JUL21_31MAR22_1814_18144300743599001_pacing TVIRTUAL,397.7,910.0,2022-06-30,,2021-07-08,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,facebook_stories,facebook,0.0,124.6586,116.3131,99.4166,124.6586,33856,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847953444020009,CLARO_CLAT_DINAMICO 2-65 MAX GAMA MEDIA_CONV_CON_FBIGME_08JUL21_31MAR22_1814_18144300743599001_pacing TVIRTUAL,397.7,910.0,2022-06-30,,2021-07-08,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,feed,facebook,0.0,646.3628,603.091,515.4811,646.3628,152512,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847953444020009,CLARO_CLAT_DINAMICO 2-65 MAX GAMA MEDIA_CONV_CON_FBIGME_08JUL21_31MAR22_1814_18144300743599001_pacing TVIRTUAL,397.7,910.0,2022-06-30,,2021-07-08,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,feed,instagram,0.0,7.2699,6.7832,5.7978,7.2699,832,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847953444020009,CLARO_CLAT_DINAMICO 2-65 MAX GAMA MEDIA_CONV_CON_FBIGME_08JUL21_31MAR22_1814_18144300743599001_pacing TVIRTUAL,397.7,910.0,2022-06-30,,2021-07-08,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,instagram_explore,instagram,0.0,0.07,0.0653,0.0558,0.07,0,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847953444020009,CLARO_CLAT_DINAMICO 2-65 MAX GAMA MEDIA_CONV_CON_FBIGME_08JUL21_31MAR22_1814_18144300743599001_pacing TVIRTUAL,397.7,910.0,2022-06-30,,2021-07-08,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,instagram_stories,instagram,0.0,2.83,2.6405,2.2569,2.83,512,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847953444020009,CLARO_CLAT_DINAMICO 2-65 MAX GAMA MEDIA_CONV_CON_FBIGME_08JUL21_31MAR22_1814_18144300743599001_pacing TVIRTUAL,397.7,910.0,2022-06-30,,2021-07-08,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,instream_video,facebook,0.0,16.8098,15.6845,13.406,16.8098,21760,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847953444020009,CLARO_CLAT_DINAMICO 2-65 MAX GAMA MEDIA_CONV_CON_FBIGME_08JUL21_31MAR22_1814_18144300743599001_pacing TVIRTUAL,397.7,910.0,2022-06-30,,2021-07-08,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,marketplace,facebook,0.0,1.74,1.6235,1.3877,1.74,512,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847953444020009,CLARO_CLAT_DINAMICO 2-65 MAX GAMA MEDIA_CONV_CON_FBIGME_08JUL21_31MAR22_1814_18144300743599001_pacing TVIRTUAL,397.7,910.0,2022-06-30,,2021-07-08,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,messenger_inbox,messenger,0.0,6.4599,6.0275,5.1519,6.4599,5824,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847953444020009,CLARO_CLAT_DINAMICO 2-65 MAX GAMA MEDIA_CONV_CON_FBIGME_08JUL21_31MAR22_1814_18144300743599001_pacing TVIRTUAL,397.7,910.0,2022-06-30,,2021-07-08,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,right_hand_column,facebook,0.0,14.2198,13.2679,11.3405,14.2198,24384,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847953444020009,CLARO_CLAT_DINAMICO 2-65 MAX GAMA MEDIA_CONV_CON_FBIGME_08JUL21_31MAR22_1814_18144300743599001_pacing TVIRTUAL,397.7,910.0,2022-06-30,,2021-07-08,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,search,facebook,0.0,16.5498,15.4419,13.1987,16.5498,4160,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847953444020009,CLARO_CLAT_DINAMICO 2-65 MAX GAMA MEDIA_CONV_CON_FBIGME_08JUL21_31MAR22_1814_18144300743599001_pacing TVIRTUAL,397.7,910.0,2022-06-30,,2021-07-08,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,video_feeds,facebook,0.0,47.9695,44.7581,38.2562,47.9695,21952,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847953473590009,CLARO_CLAT_DINAMICO 3-CUOTAS 105 MAX GAMA ALTA_CONV_CON_FBIGME_08JUL21_31MAR22_1815_18154300743599001_pacing TVIRTUAL,197.77,416.0,2022-06-30,,2021-07-08,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,an_classic,audience_network,0.0,1.01,0.9424,0.8055,1.01,320,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847953473590009,CLARO_CLAT_DINAMICO 3-CUOTAS 105 MAX GAMA ALTA_CONV_CON_FBIGME_08JUL21_31MAR22_1815_18154300743599001_pacing TVIRTUAL,197.77,416.0,2022-06-30,,2021-07-08,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,facebook_stories,facebook,0.0,18.6905,17.4392,14.9058,18.6905,10144,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847953473590009,CLARO_CLAT_DINAMICO 3-CUOTAS 105 MAX GAMA ALTA_CONV_CON_FBIGME_08JUL21_31MAR22_1815_18154300743599001_pacing TVIRTUAL,197.77,416.0,2022-06-30,,2021-07-08,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,feed,facebook,0.0,270.3366,252.2385,215.5963,270.3366,74334,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847953473590009,CLARO_CLAT_DINAMICO 3-CUOTAS 105 MAX GAMA ALTA_CONV_CON_FBIGME_08JUL21_31MAR22_1815_18154300743599001_pacing TVIRTUAL,197.77,416.0,2022-06-30,,2021-07-08,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,feed,instagram,0.0,18.7005,17.4485,14.9138,18.7005,3040,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847953473590009,CLARO_CLAT_DINAMICO 3-CUOTAS 105 MAX GAMA ALTA_CONV_CON_FBIGME_08JUL21_31MAR22_1815_18154300743599001_pacing TVIRTUAL,197.77,416.0,2022-06-30,,2021-07-08,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,instagram_explore,instagram,0.0,1.06,0.9891,0.8454,1.06,384,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847953473590009,CLARO_CLAT_DINAMICO 3-CUOTAS 105 MAX GAMA ALTA_CONV_CON_FBIGME_08JUL21_31MAR22_1815_18154300743599001_pacing TVIRTUAL,197.77,416.0,2022-06-30,,2021-07-08,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,instagram_stories,instagram,0.0,25.4106,23.7095,20.2652,25.4106,8896,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847953473590009,CLARO_CLAT_DINAMICO 3-CUOTAS 105 MAX GAMA ALTA_CONV_CON_FBIGME_08JUL21_31MAR22_1815_18154300743599001_pacing TVIRTUAL,197.77,416.0,2022-06-30,,2021-07-08,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,instream_video,facebook,0.0,9.0802,8.4723,7.2416,9.0802,9280,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847953473590009,CLARO_CLAT_DINAMICO 3-CUOTAS 105 MAX GAMA ALTA_CONV_CON_FBIGME_08JUL21_31MAR22_1815_18154300743599001_pacing TVIRTUAL,197.77,416.0,2022-06-30,,2021-07-08,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,marketplace,facebook,0.0,0.78,0.7278,0.6221,0.78,640,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847953473590009,CLARO_CLAT_DINAMICO 3-CUOTAS 105 MAX GAMA ALTA_CONV_CON_FBIGME_08JUL21_31MAR22_1815_18154300743599001_pacing TVIRTUAL,197.77,416.0,2022-06-30,,2021-07-08,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,messenger_inbox,messenger,0.0,2.6601,2.482,2.1214,2.6601,6752,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847953473590009,CLARO_CLAT_DINAMICO 3-CUOTAS 105 MAX GAMA ALTA_CONV_CON_FBIGME_08JUL21_31MAR22_1815_18154300743599001_pacing TVIRTUAL,197.77,416.0,2022-06-30,,2021-07-08,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,right_hand_column,facebook,0.0,20.2805,18.9228,16.1739,20.2805,28063,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847953473590009,CLARO_CLAT_DINAMICO 3-CUOTAS 105 MAX GAMA ALTA_CONV_CON_FBIGME_08JUL21_31MAR22_1815_18154300743599001_pacing TVIRTUAL,197.77,416.0,2022-06-30,,2021-07-08,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,search,facebook,0.0,8.9302,8.3324,7.1219,8.9302,4896,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23847953473590009,CLARO_CLAT_DINAMICO 3-CUOTAS 105 MAX GAMA ALTA_CONV_CON_FBIGME_08JUL21_31MAR22_1815_18154300743599001_pacing TVIRTUAL,197.77,416.0,2022-06-30,,2021-07-08,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,video_feeds,facebook,0.0,34.4208,32.1165,27.451,34.4208,14208,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848013668760009,CLARO_CLAT_DINAMICOS SAMSUNG_CONV_CPT_FBIGME_19JUL21_31MAR22_1976_19764300743599001_pacing TVIRTUAL,120.16,256.0,2022-06-30,,2021-07-16,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,an_classic,audience_network,0.0,2.0301,1.8942,1.619,2.0301,352,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848013668760009,CLARO_CLAT_DINAMICOS SAMSUNG_CONV_CPT_FBIGME_19JUL21_31MAR22_1976_19764300743599001_pacing TVIRTUAL,120.16,256.0,2022-06-30,,2021-07-16,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,facebook_stories,facebook,0.0,13.4505,12.5501,10.7269,13.4505,1728,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848013668760009,CLARO_CLAT_DINAMICOS SAMSUNG_CONV_CPT_FBIGME_19JUL21_31MAR22_1976_19764300743599001_pacing TVIRTUAL,120.16,256.0,2022-06-30,,2021-07-16,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,feed,facebook,0.0,208.7183,194.7453,166.455,208.7183,35776,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848013668760009,CLARO_CLAT_DINAMICOS SAMSUNG_CONV_CPT_FBIGME_19JUL21_31MAR22_1976_19764300743599001_pacing TVIRTUAL,120.16,256.0,2022-06-30,,2021-07-16,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,instream_video,facebook,0.0,1.5201,1.4183,1.2123,1.5201,1378,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848013668760009,CLARO_CLAT_DINAMICOS SAMSUNG_CONV_CPT_FBIGME_19JUL21_31MAR22_1976_19764300743599001_pacing TVIRTUAL,120.16,256.0,2022-06-30,,2021-07-16,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,marketplace,facebook,0.0,0.99,0.9238,0.7896,0.99,208,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848013668760009,CLARO_CLAT_DINAMICOS SAMSUNG_CONV_CPT_FBIGME_19JUL21_31MAR22_1976_19764300743599001_pacing TVIRTUAL,120.16,256.0,2022-06-30,,2021-07-16,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,messenger_inbox,messenger,0.0,0.34,0.3173,0.2712,0.34,386,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848013668760009,CLARO_CLAT_DINAMICOS SAMSUNG_CONV_CPT_FBIGME_19JUL21_31MAR22_1976_19764300743599001_pacing TVIRTUAL,120.16,256.0,2022-06-30,,2021-07-16,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,right_hand_column,facebook,0.0,5.5802,5.2066,4.4503,5.5802,12656,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848013668760009,CLARO_CLAT_DINAMICOS SAMSUNG_CONV_CPT_FBIGME_19JUL21_31MAR22_1976_19764300743599001_pacing TVIRTUAL,120.16,256.0,2022-06-30,,2021-07-16,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,search,facebook,0.0,9.8104,9.1536,7.8239,9.8104,5216,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848013668760009,CLARO_CLAT_DINAMICOS SAMSUNG_CONV_CPT_FBIGME_19JUL21_31MAR22_1976_19764300743599001_pacing TVIRTUAL,120.16,256.0,2022-06-30,,2021-07-16,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,video_feeds,facebook,0.0,10.1904,9.5082,8.127,10.1904,4128,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848013672470009,CLARO_CLAT_DINAMICOS MOTOROLA_CONV_CPT_FBIGME_19JUL21_31MAR22_1977_19774300743599001_pacing TVIRTUAL,147.74,300.0,2022-06-30,,2021-07-16,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,an_classic,audience_network,0.0,0.7,0.6531,0.5582,0.7,160,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848013672470009,CLARO_CLAT_DINAMICOS MOTOROLA_CONV_CPT_FBIGME_19JUL21_31MAR22_1977_19774300743599001_pacing TVIRTUAL,147.74,300.0,2022-06-30,,2021-07-16,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,facebook_stories,facebook,0.0,14.9795,13.9767,11.9463,14.9795,4736,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848013672470009,CLARO_CLAT_DINAMICOS MOTOROLA_CONV_CPT_FBIGME_19JUL21_31MAR22_1977_19774300743599001_pacing TVIRTUAL,147.74,300.0,2022-06-30,,2021-07-16,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,feed,facebook,0.0,190.0536,177.3301,151.5697,190.0536,71773,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848013672470009,CLARO_CLAT_DINAMICOS MOTOROLA_CONV_CPT_FBIGME_19JUL21_31MAR22_1977_19774300743599001_pacing TVIRTUAL,147.74,300.0,2022-06-30,,2021-07-16,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,feed,instagram,0.0,5.1098,4.7677,4.0751,5.1098,864,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848013672470009,CLARO_CLAT_DINAMICOS MOTOROLA_CONV_CPT_FBIGME_19JUL21_31MAR22_1977_19774300743599001_pacing TVIRTUAL,147.74,300.0,2022-06-30,,2021-07-16,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,instagram_explore,instagram,0.0,0.22,0.2053,0.1754,0.22,59,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848013672470009,CLARO_CLAT_DINAMICOS MOTOROLA_CONV_CPT_FBIGME_19JUL21_31MAR22_1977_19774300743599001_pacing TVIRTUAL,147.74,300.0,2022-06-30,,2021-07-16,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,instagram_stories,instagram,0.0,1.8799,1.7541,1.4993,1.8799,484,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848013672470009,CLARO_CLAT_DINAMICOS MOTOROLA_CONV_CPT_FBIGME_19JUL21_31MAR22_1977_19774300743599001_pacing TVIRTUAL,147.74,300.0,2022-06-30,,2021-07-16,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,instream_video,facebook,0.0,8.7997,8.2106,7.0179,8.7997,12032,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848013672470009,CLARO_CLAT_DINAMICOS MOTOROLA_CONV_CPT_FBIGME_19JUL21_31MAR22_1977_19774300743599001_pacing TVIRTUAL,147.74,300.0,2022-06-30,,2021-07-16,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,marketplace,facebook,0.0,0.91,0.849,0.7257,0.91,608,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848013672470009,CLARO_CLAT_DINAMICOS MOTOROLA_CONV_CPT_FBIGME_19JUL21_31MAR22_1977_19774300743599001_pacing TVIRTUAL,147.74,300.0,2022-06-30,,2021-07-16,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,messenger_inbox,messenger,0.0,0.35,0.3266,0.2791,0.35,317,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848013672470009,CLARO_CLAT_DINAMICOS MOTOROLA_CONV_CPT_FBIGME_19JUL21_31MAR22_1977_19774300743599001_pacing TVIRTUAL,147.74,300.0,2022-06-30,,2021-07-16,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,right_hand_column,facebook,0.0,11.6396,10.8604,9.2827,11.6396,23871,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848013672470009,CLARO_CLAT_DINAMICOS MOTOROLA_CONV_CPT_FBIGME_19JUL21_31MAR22_1977_19774300743599001_pacing TVIRTUAL,147.74,300.0,2022-06-30,,2021-07-16,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,search,facebook,0.0,5.5298,5.1596,4.4101,5.5298,4928,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848013672470009,CLARO_CLAT_DINAMICOS MOTOROLA_CONV_CPT_FBIGME_19JUL21_31MAR22_1977_19774300743599001_pacing TVIRTUAL,147.74,300.0,2022-06-30,,2021-07-16,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,video_feeds,facebook,0.0,54.6881,51.027,43.6144,54.6881,36191,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23848860280100009,CLARO_CLAT_DINAMICO XIAOMI_CONV_CON_FBIGME_01NOV21_31MAR22_4627_46274300743599001_pacing TVIRTUAL,0.0,,2022-06-30,,2021-11-10,AUCTION,ACTIVE,PRODUCT_CATALOG_SALES,,ACTIVE,USD,Facebook Ads,2022-06-08,an_classic,audience_network,0.0,0.31,0.2893,0.2472,0.31,256,
