account_name,ad_group_id,ad_group_name,ad_group_status,campaign_name,campaign_status,creative_quality_score,currency,data_source_name,date,keyword,keyword_destination_url,keyword_id,keyword_labels,keyword_status,match_type,network,network_with_search_partners,post_click_quality_score,account_id,quality_score,average_position,clicks,conversions,conversion_value,cost,cost_eur,cost_gbp,cost_usd,engagements,impressions,interactions,view_through_conversions
Tienda,102686981437,AON POSTPAGO_ABI_LEA_MBDS_ATEX_15JUN20_31DIC20_COMPETENCIA ENTEL MIGRAR_,enabled,PER_HMLIM_CLA_CTV_AON_AON POSTPAGO_112613_NN_900001494_DO_SUB_SEA_GAD_GG_LDG_CPL_CO_15JUN20_31DIC21_POSTPAGO ENTEL_Pacingtm  TVIRTUAL,enabled,Below average,USD,Google Ads,2022-04-19,migra a entel,,352832467146,,enabled,Broad,Search Network,Search partners,Average,9464343309,6,,1,0.0,0.0,0.13,0.1206,0.0999,0.13,0,4,1,0.0
Tienda,134455098627,AON PREPAGO_BRAN_CPL_NA_BRAND TIENDA VIRTUAL CLARO_01ENE21_31DIC21_117740,enabled,CLARO_CLAT_AON PREPAGO_CONV_CON_SEARCH_01ENE21_31DIC21_4675_46754300743634002_pacingtm - Migracion TVIRTUAL,enabled,Above average,USD,Google Ads,2022-04-19,planes prepago claro,,301707803657,,enabled,Broad,Search Network,Google search,Average,9464343309,8,,1,0.0,0.0,0.13,0.1206,0.0999,0.13,0,6,1,0.0
Fijos,121016151839,FIBRA OPTICA_BRAN_CPL_NA_FIBRA OPTICA_01AGO21_31AGO21_119073,enabled,CLARO_CLAH_FIBRA OPTICA_CONV_CON_SEARCH_01AGO21_31AGO21_4819_48194300743634001_GEN,enabled,Above average,USD,Google Ads,2022-04-19,fibra optic,,299414295758,,enabled,Broad,Search Network,Google search,Average,5130185605,5,,1,0.0,0.0,0.52,0.4823,0.3997,0.52,0,3,1,0.0
Fijos,121016151839,FIBRA OPTICA_BRAN_CPL_NA_FIBRA OPTICA_01AGO21_31AGO21_119073,enabled,CLARO_CLAH_FIBRA OPTICA_CONV_CON_SEARCH_01AGO21_31AGO21_4819_48194300743634001_GEN,enabled,Average,USD,Google Ads,2022-04-19,wifi de fibra optica,,425098268357,,enabled,Broad,Search Network,Google search,Average,5130185605,6,,1,0.0,0.0,0.37,0.3432,0.2844,0.37,0,1,1,0.0
Tienda,137708884932,Audifonos,enabled,CLARO_CLAG_ACCESORIOS_CONV_CON_SEARCH_01ENE21_31DIC21_4671_46714300743634001,enabled,Below average,USD,Google Ads,2022-04-19,audifonos samsung,,2958725315,,enabled,Broad,Search Network,Google search,Average,9464343309,6,,2,0.0,0.0,0.37,0.3432,0.2844,0.37,0,16,2,0.0
Prepago,117119229498,PREPAGO TRAFICO_ABI_CLI_MBDS_ATEX_01ENE21_31DIC21_DUPLICA SALDO CLARO_BRAND,enabled,CLARO_CLAP_5 SOLES 5 DIAS_CONS_TRF_SEARCH_01ENE22_31DIC22_5578_55784300943634001,enabled,Above average,USD,Google Ads,2022-04-19,bono,,10090426,,enabled,Broad,Search Network,Search partners,Average,8724931293,5,,1,0.0,0.0,0.12,0.1113,0.0922,0.12,0,70,1,0.0
Tienda,102686975517,AON POSTPAGO_ABI_LEA_MBDS_ATEX_15JUN20_31DIC20_GENERICS EQUIPOS_,enabled,PER_HMLIM_CLA_CTV_AON_AON POSTPAGO_112613_NN_900001494_DO_SUB_SEA_GAD_GG_LDG_CPL_GE_15JUN20_31DIC21_POSTPAGO SEARCH_pacingtm  TVIRTUAL,enabled,Average,USD,Google Ads,2022-04-19,telefonia movil,,297069703671,,enabled,Broad,Search Network,Search partners,Average,9464343309,4,,1,0.0,0.0,0.12,0.1113,0.0922,0.12,0,33,1,0.0
Tienda,102686976957,AON POSTPAGO_ABI_LEA_MBDS_ATEX_15JUN20_31DIC20_COMPETENCIA BITEL PROMOCIONES_,enabled,PER_HMLIM_CLA_CTV_AON_AON POSTPAGO_112613_NN_900001494_DO_SUB_SEA_GAD_GG_LDG_CPL_CO_15JUN20_31DIC21_POSTPAGO BITEL_pacingtm  TVIRTUAL,enabled,Below average,USD,Google Ads,2022-04-19,bitel promociones,,317017264068,,enabled,Broad,Search Network,Google search,Average,9464343309,6,,1,0.0,0.0,0.12,0.1113,0.0922,0.12,0,6,1,0.0
Tienda,130652587439,TIENDA VIRTUAL HOGAR_BRAN_CPC_NA_SEARCH_MESH_01OCT21_31OCT21_109160,enabled,CLARO_CLAH_SEARCH MESH_CONS_TRF_SEARCH_01OCT21_31OCT21_3435_34354300943634001 - HOGAR TVIRTUAL,enabled,Above average,USD,Google Ads,2022-04-19,repetidor wifi claro,,355213294268,,enabled,Broad,Search Network,Google search,Average,9464343309,8,,1,0.0,0.0,0.12,0.1113,0.0922,0.12,0,1,1,0.0
Fijos,106282705655,AON FIJOS_GENE_CPL_NA_INTERNET MODEM_01AGO21_31AGO21_116658,enabled,CLARO_CLAH_AON FIJOS_CONV_CON_SEARCH_01AGO21_31AGO21_4518_45184300743634001_GENERICO,enabled,Average,USD,Google Ads,2022-04-19,modem casa,,332831211502,,enabled,Broad,Search Network,Search partners,Average,5130185605,4,,1,0.0,0.0,0.14,0.1298,0.1076,0.14,0,9,1,0.0
Tienda,134359926195,ACTIVA TU CHIP_BRAN_CPC_NA_CHIP POSTPAGO_01ENE21_31DIC21_123680,enabled,CLARO_CLAG_ACTIVA TU CHIP_CONS_TRF_SEARCH_01ENE21_31DIC21_4661_46614300943634004,enabled,Below average,USD,Google Ads,2022-04-19,chip internet ilimitado,,298221932775,,enabled,Broad,Search Network,Google search,Average,9464343309,6,,1,0.0,0.0,0.14,0.1298,0.1076,0.14,0,8,1,0.0
Empresas,119828308217,CLARO NEGOCIOS AON_ABI_CLI_MBDS_ATEX_10MAY21_31DIC21_MAX BRAND_CLARO EMPRESA_4_CLARO NEGOCIOS AON_ATEX_NA_NA_10MAY21_31DIC21_CLARO EMPRESA_MAX BRAND,enabled,CLARO_CLAN_CLARO NEGOCIOS AON_CONV_CON_SEARCH_10MAY21_31DIC22_MAX BRAND_6456_64564300743634001,enabled,Above average,USD,Google Ads,2022-04-19,equipos claro empresa,,402353596714,,enabled,Broad,Search Network,Google search,Above average,9205094647,10,,18,0.0,0.0,5.49,5.0919,4.22,5.49,0,28,18,0.0
Empresas,119828308217,CLARO NEGOCIOS AON_ABI_CLI_MBDS_ATEX_10MAY21_31DIC21_MAX BRAND_CLARO EMPRESA_4_CLARO NEGOCIOS AON_ATEX_NA_NA_10MAY21_31DIC21_CLARO EMPRESA_MAX BRAND,enabled,CLARO_CLAN_CLARO NEGOCIOS AON_CONV_CON_SEARCH_10MAY21_31DIC22_MAX BRAND_6456_64564300743634001,enabled,Average,USD,Google Ads,2022-04-19,planes claro empresa,,296002736587,,enabled,Broad,Search Network,Google search,Above average,9205094647,9,,16,0.0,0.0,3.89,3.6079,2.9901,3.89,0,52,16,0.0
Empresas,121482693826,CLARO NEGOCIOS AON_ABI_CLI_MBDS_ATEX_10MAY21_31DIC21_HFC BRAND_INTERNET CLARO EMPRESA_8_CLARO NEGOCIOS AON_ATEX_NA_NA_10MAY21_31DIC21_INTERNET CLARO EMPRESA_HFC BRAND,enabled,CLARO_CLAN_CLARO NEGOCIOS AON_CONV_CON_SEARCH_10MAY21_31DIC22_HFC BRAND_6456_64564300743634001,enabled,Average,USD,Google Ads,2022-04-19,internet claro para empresa,,306545808936,,enabled,Broad,Search Network,Google search,Above average,9205094647,9,,6,0.0,0.0,1.84,1.7066,1.4144,1.84,0,16,6,0.0
